,pdb,antigen,model_name,protocol,stage,topn,topn_dockq
5399,7kql,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.372
5400,7kql,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.277
5401,7kql,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.334
5402,7kql,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.384
5403,7kql,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.436
5404,7kql,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.068
5405,7kql,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.386
5406,7kql,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.129
5407,7kql,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.17
5408,7kql,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.064
5409,7kql,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.334
5410,7kql,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.403
5411,7kql,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.455
5412,7kql,alphafold2,ABlooper,Para-Epi,Refinement,1,0.543
5413,7kql,alphafold2,ABlooper,Para-Epi,Refinement,10,0.543
5414,7kql,alphafold2,IgFold,Para-Epi,Refinement,1,0.064
5415,7kql,alphafold2,IgFold,Para-Epi,Refinement,10,0.492
5416,7kql,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.074
5417,7kql,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.373
5418,7kql,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.403
5419,7kql,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.455
5420,7kql,alphafold2,ABlooper,Para-Epi,Clustering,1,0.543
5421,7kql,alphafold2,ABlooper,Para-Epi,Clustering,10,0.543
5422,7kql,alphafold2,IgFold,Para-Epi,Clustering,1,0.183
5423,7kql,alphafold2,IgFold,Para-Epi,Clustering,10,0.492
5424,7kql,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.089
5425,7kql,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.169
5426,7kql,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.081
5427,7kql,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.584
5428,7kql,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.064
5429,7kql,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.181
5430,7kql,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.075
5431,7kql,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.152
5432,7kql,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.058
5433,7kql,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.165
5434,7kql,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.081
5435,7kql,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.69
5436,7kql,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.052
5437,7kql,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.202
5438,7kql,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.106
5439,7kql,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.169
5440,7kql,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.058
5441,7kql,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.223
5442,7kql,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.081
5443,7kql,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.111
5444,7kql,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.052
5445,7kql,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.096
5446,7kql,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.106
5447,7kql,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.169
5448,7kql,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.465
5449,7kql,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.482
5450,7kql,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.576
5451,7kql,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.599
5452,7kql,experimental,ABlooper,Para-Epi,Rigid-body,1,0.443
5453,7kql,experimental,ABlooper,Para-Epi,Rigid-body,10,0.494
5454,7kql,experimental,IgFold,Para-Epi,Rigid-body,1,0.079
5455,7kql,experimental,IgFold,Para-Epi,Rigid-body,10,0.156
5456,7kql,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.6
5457,7kql,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.668
5458,7kql,experimental,AlphaFold2,Para-Epi,Refinement,1,0.674
5459,7kql,experimental,AlphaFold2,Para-Epi,Refinement,10,0.69
5460,7kql,experimental,ABlooper,Para-Epi,Refinement,1,0.714
5461,7kql,experimental,ABlooper,Para-Epi,Refinement,10,0.787
5462,7kql,experimental,IgFold,Para-Epi,Refinement,1,0.165
5463,7kql,experimental,IgFold,Para-Epi,Refinement,10,0.668
5464,7kql,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.6
5465,7kql,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.668
5466,7kql,experimental,AlphaFold2,Para-Epi,Clustering,1,0.674
5467,7kql,experimental,AlphaFold2,Para-Epi,Clustering,10,0.69
5468,7kql,experimental,ABlooper,Para-Epi,Clustering,1,0.714
5469,7kql,experimental,ABlooper,Para-Epi,Clustering,10,0.787
5470,7kql,experimental,IgFold,Para-Epi,Clustering,1,0.165
5471,7kql,experimental,IgFold,Para-Epi,Clustering,10,0.668
5472,7k9j,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.077
5473,7k9j,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.174
5474,7k9j,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.048
5475,7k9j,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.056
5476,7k9j,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.032
5477,7k9j,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.217
5478,7k9j,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.192
5479,7k9j,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.192
5480,7k9j,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.114
5481,7k9j,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.114
5482,7k9j,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.036
5483,7k9j,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.089
5484,7k9j,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.2
5485,7k9j,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.2
5486,7k9j,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.039
5487,7k9j,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.106
5488,7k9j,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.062
5489,7k9j,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.062
5490,7k9j,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.066
5491,7k9j,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.086
5492,7k9j,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.073
5493,7k9j,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.086
5494,7k9j,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.039
5495,7k9j,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.106
5496,7k9j,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.343
5497,7k9j,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.506
5498,7k9j,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.042
5499,7k9j,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.441
5500,7k9j,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.136
5501,7k9j,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.193
5502,7k9j,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.353
5503,7k9j,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.353
5504,7k9j,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.348
5505,7k9j,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.618
5506,7k9j,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.103
5507,7k9j,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.659
5508,7k9j,alphafold2,ABlooper,Para-Epi,Refinement,1,0.563
5509,7k9j,alphafold2,ABlooper,Para-Epi,Refinement,10,0.563
5510,7k9j,alphafold2,IgFold,Para-Epi,Refinement,1,0.049
5511,7k9j,alphafold2,IgFold,Para-Epi,Refinement,10,0.512
5512,7k9j,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.348
5513,7k9j,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.618
5514,7k9j,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.477
5515,7k9j,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.659
5516,7k9j,alphafold2,ABlooper,Para-Epi,Clustering,1,0.563
5517,7k9j,alphafold2,ABlooper,Para-Epi,Clustering,10,0.563
5518,7k9j,alphafold2,IgFold,Para-Epi,Clustering,1,0.474
5519,7k9j,alphafold2,IgFold,Para-Epi,Clustering,10,0.512
5520,7k9j,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.297
5521,7k9j,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.399
5522,7k9j,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.703
5523,7k9j,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.703
5524,7k9j,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.637
5525,7k9j,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.637
5526,7k9j,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.412
5527,7k9j,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.412
5528,7k9j,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.043
5529,7k9j,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.062
5530,7k9j,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.085
5531,7k9j,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.742
5532,7k9j,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.419
5533,7k9j,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.687
5534,7k9j,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.047
5535,7k9j,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.678
5536,7k9j,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.043
5537,7k9j,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.062
5538,7k9j,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.707
5539,7k9j,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.742
5540,7k9j,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.419
5541,7k9j,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.687
5542,7k9j,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.056
5543,7k9j,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.678
5544,7k9j,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.011
5545,7k9j,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.042
5546,7k9j,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.185
5547,7k9j,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.652
5548,7k9j,experimental,ABlooper,Para-Epi,Rigid-body,1,0.03
5549,7k9j,experimental,ABlooper,Para-Epi,Rigid-body,10,0.697
5550,7k9j,experimental,IgFold,Para-Epi,Rigid-body,1,0.467
5551,7k9j,experimental,IgFold,Para-Epi,Rigid-body,10,0.467
5552,7k9j,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.586
5553,7k9j,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.608
5554,7k9j,experimental,AlphaFold2,Para-Epi,Refinement,1,0.682
5555,7k9j,experimental,AlphaFold2,Para-Epi,Refinement,10,0.755
5556,7k9j,experimental,ABlooper,Para-Epi,Refinement,1,0.338
5557,7k9j,experimental,ABlooper,Para-Epi,Refinement,10,0.71
5558,7k9j,experimental,IgFold,Para-Epi,Refinement,1,0.537
5559,7k9j,experimental,IgFold,Para-Epi,Refinement,10,0.625
5560,7k9j,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.586
5561,7k9j,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.608
5562,7k9j,experimental,AlphaFold2,Para-Epi,Clustering,1,0.682
5563,7k9j,experimental,AlphaFold2,Para-Epi,Clustering,10,0.755
5564,7k9j,experimental,ABlooper,Para-Epi,Clustering,1,0.338
5565,7k9j,experimental,ABlooper,Para-Epi,Clustering,10,0.71
5566,7k9j,experimental,IgFold,Para-Epi,Clustering,1,0.537
5567,7k9j,experimental,IgFold,Para-Epi,Clustering,10,0.625
5568,7r8l,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.028
5569,7r8l,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.638
5570,7r8l,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.026
5571,7r8l,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.682
5572,7r8l,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.031
5573,7r8l,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.146
5574,7r8l,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.028
5575,7r8l,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.467
5576,7r8l,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.801
5577,7r8l,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.801
5578,7r8l,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.039
5579,7r8l,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.77
5580,7r8l,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.032
5581,7r8l,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.444
5582,7r8l,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.032
5583,7r8l,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.525
5584,7r8l,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.801
5585,7r8l,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.85
5586,7r8l,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.039
5587,7r8l,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.77
5588,7r8l,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.032
5589,7r8l,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.444
5590,7r8l,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.032
5591,7r8l,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.66
5592,7r8l,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.59
5593,7r8l,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.651
5594,7r8l,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.024
5595,7r8l,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.65
5596,7r8l,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.331
5597,7r8l,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.45
5598,7r8l,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.421
5599,7r8l,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.478
5600,7r8l,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.439
5601,7r8l,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.834
5602,7r8l,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.702
5603,7r8l,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.764
5604,7r8l,alphafold2,ABlooper,Para-Epi,Refinement,1,0.032
5605,7r8l,alphafold2,ABlooper,Para-Epi,Refinement,10,0.503
5606,7r8l,alphafold2,IgFold,Para-Epi,Refinement,1,0.563
5607,7r8l,alphafold2,IgFold,Para-Epi,Refinement,10,0.639
5608,7r8l,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.439
5609,7r8l,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.834
5610,7r8l,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.702
5611,7r8l,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.764
5612,7r8l,alphafold2,ABlooper,Para-Epi,Clustering,1,0.032
5613,7r8l,alphafold2,ABlooper,Para-Epi,Clustering,10,0.503
5614,7r8l,alphafold2,IgFold,Para-Epi,Clustering,1,0.563
5615,7r8l,alphafold2,IgFold,Para-Epi,Clustering,10,0.639
5616,7r8l,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.882
5617,7r8l,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.896
5618,7r8l,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.036
5619,7r8l,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.721
5620,7r8l,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.034
5621,7r8l,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.474
5622,7r8l,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.369
5623,7r8l,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.656
5624,7r8l,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.866
5625,7r8l,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.888
5626,7r8l,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.032
5627,7r8l,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.801
5628,7r8l,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.159
5629,7r8l,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.52
5630,7r8l,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.032
5631,7r8l,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.623
5632,7r8l,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.866
5633,7r8l,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.888
5634,7r8l,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.032
5635,7r8l,experimental,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.154
5636,7r8l,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.159
5637,7r8l,experimental,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.627
5638,7r8l,experimental,IgFold,CDR-VagueEpi-AA,Clustering,1,0.032
5639,7r8l,experimental,IgFold,CDR-VagueEpi-AA,Clustering,10,0.702
5640,7r8l,experimental,ABodyBuilder2,Para-Epi,Rigid-body,1,0.85
5641,7r8l,experimental,ABodyBuilder2,Para-Epi,Rigid-body,10,0.864
5642,7r8l,experimental,AlphaFold2,Para-Epi,Rigid-body,1,0.029
5643,7r8l,experimental,AlphaFold2,Para-Epi,Rigid-body,10,0.663
5644,7r8l,experimental,ABlooper,Para-Epi,Rigid-body,1,0.336
5645,7r8l,experimental,ABlooper,Para-Epi,Rigid-body,10,0.481
5646,7r8l,experimental,IgFold,Para-Epi,Rigid-body,1,0.409
5647,7r8l,experimental,IgFold,Para-Epi,Rigid-body,10,0.617
5648,7r8l,experimental,ABodyBuilder2,Para-Epi,Refinement,1,0.894
5649,7r8l,experimental,ABodyBuilder2,Para-Epi,Refinement,10,0.903
5650,7r8l,experimental,AlphaFold2,Para-Epi,Refinement,1,0.832
5651,7r8l,experimental,AlphaFold2,Para-Epi,Refinement,10,0.836
5652,7r8l,experimental,ABlooper,Para-Epi,Refinement,1,0.695
5653,7r8l,experimental,ABlooper,Para-Epi,Refinement,10,0.695
5654,7r8l,experimental,IgFold,Para-Epi,Refinement,1,0.585
5655,7r8l,experimental,IgFold,Para-Epi,Refinement,10,0.719
5656,7r8l,experimental,ABodyBuilder2,Para-Epi,Clustering,1,0.894
5657,7r8l,experimental,ABodyBuilder2,Para-Epi,Clustering,10,0.903
5658,7r8l,experimental,AlphaFold2,Para-Epi,Clustering,1,0.832
5659,7r8l,experimental,AlphaFold2,Para-Epi,Clustering,10,0.836
5660,7r8l,experimental,ABlooper,Para-Epi,Clustering,1,0.695
5661,7r8l,experimental,ABlooper,Para-Epi,Clustering,10,0.695
5662,7r8l,experimental,IgFold,Para-Epi,Clustering,1,0.585
5663,7r8l,experimental,IgFold,Para-Epi,Clustering,10,0.719
5664,7mzj,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.454
5665,7mzj,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.47
5666,7mzj,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.056
5667,7mzj,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.355
5668,7mzj,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.087
5669,7mzj,alphafold2,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.107
5670,7mzj,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.519
5671,7mzj,alphafold2,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.519
5672,7mzj,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.554
5673,7mzj,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.634
5674,7mzj,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.445
5675,7mzj,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.445
5676,7mzj,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.121
5677,7mzj,alphafold2,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.121
5678,7mzj,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,1,0.582
5679,7mzj,alphafold2,IgFold,CDR-VagueEpi-AA,Refinement,10,0.582
5680,7mzj,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.554
5681,7mzj,alphafold2,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.634
5682,7mzj,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,1,0.08
5683,7mzj,alphafold2,AlphaFold2,CDR-VagueEpi-AA,Clustering,10,0.237
5684,7mzj,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,1,0.121
5685,7mzj,alphafold2,ABlooper,CDR-VagueEpi-AA,Clustering,10,0.291
5686,7mzj,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,1,0.582
5687,7mzj,alphafold2,IgFold,CDR-VagueEpi-AA,Clustering,10,0.582
5688,7mzj,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,1,0.378
5689,7mzj,alphafold2,ABodyBuilder2,Para-Epi,Rigid-body,10,0.46
5690,7mzj,alphafold2,AlphaFold2,Para-Epi,Rigid-body,1,0.306
5691,7mzj,alphafold2,AlphaFold2,Para-Epi,Rigid-body,10,0.366
5692,7mzj,alphafold2,ABlooper,Para-Epi,Rigid-body,1,0.466
5693,7mzj,alphafold2,ABlooper,Para-Epi,Rigid-body,10,0.474
5694,7mzj,alphafold2,IgFold,Para-Epi,Rigid-body,1,0.497
5695,7mzj,alphafold2,IgFold,Para-Epi,Rigid-body,10,0.528
5696,7mzj,alphafold2,ABodyBuilder2,Para-Epi,Refinement,1,0.564
5697,7mzj,alphafold2,ABodyBuilder2,Para-Epi,Refinement,10,0.598
5698,7mzj,alphafold2,AlphaFold2,Para-Epi,Refinement,1,0.415
5699,7mzj,alphafold2,AlphaFold2,Para-Epi,Refinement,10,0.5
5700,7mzj,alphafold2,ABlooper,Para-Epi,Refinement,1,0.556
5701,7mzj,alphafold2,ABlooper,Para-Epi,Refinement,10,0.556
5702,7mzj,alphafold2,IgFold,Para-Epi,Refinement,1,0.611
5703,7mzj,alphafold2,IgFold,Para-Epi,Refinement,10,0.633
5704,7mzj,alphafold2,ABodyBuilder2,Para-Epi,Clustering,1,0.564
5705,7mzj,alphafold2,ABodyBuilder2,Para-Epi,Clustering,10,0.598
5706,7mzj,alphafold2,AlphaFold2,Para-Epi,Clustering,1,0.415
5707,7mzj,alphafold2,AlphaFold2,Para-Epi,Clustering,10,0.5
5708,7mzj,alphafold2,ABlooper,Para-Epi,Clustering,1,0.556
5709,7mzj,alphafold2,ABlooper,Para-Epi,Clustering,10,0.556
5710,7mzj,alphafold2,IgFold,Para-Epi,Clustering,1,0.611
5711,7mzj,alphafold2,IgFold,Para-Epi,Clustering,10,0.633
5712,7mzj,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,1,0.524
5713,7mzj,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Rigid-body,10,0.612
5714,7mzj,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,1,0.057
5715,7mzj,experimental,AlphaFold2,CDR-VagueEpi-AA,Rigid-body,10,0.422
5716,7mzj,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,1,0.085
5717,7mzj,experimental,ABlooper,CDR-VagueEpi-AA,Rigid-body,10,0.423
5718,7mzj,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,1,0.553
5719,7mzj,experimental,IgFold,CDR-VagueEpi-AA,Rigid-body,10,0.563
5720,7mzj,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,1,0.036
5721,7mzj,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Refinement,10,0.688
5722,7mzj,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,1,0.494
5723,7mzj,experimental,AlphaFold2,CDR-VagueEpi-AA,Refinement,10,0.494
5724,7mzj,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,1,0.591
5725,7mzj,experimental,ABlooper,CDR-VagueEpi-AA,Refinement,10,0.591
5726,7mzj,experimental,IgFold,CDR-VagueEpi-AA,Refinement,1,0.042
5727,7mzj,experimental,IgFold,CDR-VagueEpi-AA,Refinement,10,0.618
5728,7mzj,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,1,0.036
5729,7mzj,experimental,ABodyBuilder2,CDR-VagueEpi-AA,Clustering,10,0.688
